"id     icao_code   iata_code   name              type              city_id           country_id         continent_id       website_url    created_at      updated_at          latitude_deg     longitude_deg elevation_ft      wikipedia_link"
"1 NTGA       AAA         Anaa Airport      medium_airport              47868                198                  6                  2024-06-27 0:00 2024-06-27 0:00           -17.3526     -145.509995                10 https://en.wikipedia.org/wiki/Anaa_Airport"
"5546 OAZI     OAZ   Camp Shorabak small_airport         23142    1    1                  2024-06-27 0:00 2024-06-27 0:00       31.848735      64.223175    2943 https://en.wikipedia.org/wiki/Camp_Shorabak"
"5547 HDOB     OBC   Obock Airport     small_airport     30279   47    2                  2024-06-27 0:00 2024-06-27 0:00     11.96700001    43.26699829      69 https://en.wikipedia.org/wiki/Obock_Airport"
"5548 ID-OBD   OBD   Obano Airport     small_airport     50456   77    1                  2024-06-27 0:00 2024-06-27 0:00          -3.9106      136.2306    5800"
"5549 KOBE     OBE   Okeechobee Co small_airport         50457   188   4                  2024-06-27 0:00 2024-06-27 0:00     27.26280022    -80.84980011     34 https://en.wikipedia.org/wiki/Okeechobee_County_A"
"5550 EDMO     OBF   Oberpfaffenhofenmedium_airport      50458   64    3 http://www.edmo 2024-06-27 0:00 2024-06-27 0:00        48.081402         11.2831   1947 https://de.wikipedia.org/wiki/Flugplatz_Oberpfaffenh"
"5551 SNTI     OBI   Óbidos Municipa small_airport       50459   24    5                  2024-06-27 0:00 2024-06-27 0:00        -1.867981     -55.514596    328 https://en.wikipedia.org/wiki/Óbidos_Airport"
"5552 EBZR     OBL   Oostmalle Airfiel small_airport     47764   17    3 http://www.ebzr.b2024-06-27 0:00 2024-06-27 0:00       51.269092       4.762428      53 https://en.wikipedia.org/wiki/Oostmalle_Airfield"
"5553 AYMB     OBM   Morobe Airport small_airport        50460   137   6                  2024-06-27 0:00 2024-06-27 0:00            -7.74         147.59      8"
"5554 EGEO     OBN   Oban Airport      small_airport     50461   187   3 http://obanandthe2024-06-27 0:00 2024-06-27 0:00       56.463501        -5.39967     20 https://en.wikipedia.org/wiki/Oban_Airport"
"5555 RJCB     OBO   Tokachi-Obihiro Amedium_airport     30271   85    1                  2024-06-27 0:00 2024-06-27 0:00     42.73329926    143.2169952     505 https://en.wikipedia.org/wiki/Obihiro_Airport"
"5556 LFHO     OBS   Aubenas-Ardèch medium_airport       50462   60    3                  2024-06-27 0:00 2024-06-27 0:00       44.544203       4.372192     923 https://en.wikipedia.org/w/index.php?title=Aubenas"
"5557 PAOB     OBU   Kobuk Airport     small_airport     50463   188   4                  2024-06-27 0:00 2024-06-27 0:00         66.9123     -156.897003    137 https://en.wikipedia.org/wiki/Kobuk_Airport"
"5558 PG-OBX   OBX   Obo Airport       small_airport     30278   137   6                  2024-06-27 0:00 2024-06-27 0:00     -7.590622421   141.3242626      29 https://en.wikipedia.org/wiki/Obo_Airport_(Papua_N"
"5559 BGSC     OBY   Ittoqqortoormiit Hheliport          50464   200   4                  2024-06-27 0:00 2024-06-27 0:00       70.488229       -21.97168    238 https://en.wikipedia.org/wiki/Ittoqqortoormiit_Helipo"
"5560 07FA     OCA   Ocean Reef Clubsmall_airport        20707   188   4 https://www.ocea2024-06-27 0:00 2024-06-27 0:00       25.3253994    -80.27480316      8 https://en.wikipedia.org/wiki/Ocean_Reef_Club_Air"
"5561 SECO     OCC   Francisco De Or medium_airport      50465   50    5                  2024-06-27 0:00 2024-06-27 0:00        -0.462886     -76.986801    834 https://en.wikipedia.org/wiki/Francisco_de_Orellana"
"5562 KOXB     OCE   Ocean City Muni small_airport       30299   188   4 http://oceancitym2024-06-27 0:00 2024-06-27 0:00      38.3103981    -75.12400055     11 https://en.wikipedia.org/wiki/Ocean_City_Municipal"
"5563 KOCF     OCF   Ocala Internationsmall_airport      30290   188   4 http://www.ocala 2024-06-27 0:00 2024-06-27 0:00     29.17259979    -82.22419739     90 https://en.wikipedia.org/wiki/Ocala_International_Ai"
"5564 KOCH     OCH   A L Mangham Jr small_airport        28432   188   4 http://www.ci.nac 2024-06-27 0:00 2024-06-27 0:00    31.57799911    -94.70950317    355"
"5565 MKBS     OCJ   Ian Fleming Inter medium_airport    50466   84    4 http://www.aaj.co2024-06-27 0:00 2024-06-27 0:00       18.404079      -76.969754     90 https://en.wikipedia.org/wiki/Ian_Fleming_Internatio"
"5567 KOKB     OCN   Oceanside Municsmall_airport        30303   188   4 http://www.ocean2024-06-27 0:00 2024-06-27 0:00        33.217947     -117.351683     28 https://en.wikipedia.org/wiki/Oceanside_Municipal_"
"5568 OCS      OCS   Corisco Internati small_airport     50467   53    2                  2024-06-27 0:00 2024-06-27 0:00           0.9125         9.3304     55 https://en.wikipedia.org/wiki/Corisco_International_"
"5569 SKOC     OCV   Aguas Claras Air medium_airport     50468   37    5                  2024-06-27 0:00 2024-06-27 0:00         8.31506        -73.3583   3850 https://en.wikipedia.org/wiki/Aguas_Claras_Airport"
"5570 KOCW     OCW   Warren Field      small_airport     45822   188   4 http://www.wash 2024-06-27 0:00 2024-06-27 0:00      35.57049942    -77.04979706     38"
"5571 FEFW     ODA   Ouadda Airport small_airport        30938   33    2                  2024-06-27 0:00 2024-06-27 0:00     8.010560036    22.39859962    2461 https://en.wikipedia.org/wiki/Ouadda_Airport"
"5572 LEBA     ODB   Córdoba Airport medium_airport      50469   165   3 https://www.aena2024-06-27 0:00 2024-06-27 0:00        37.841999        -4.84888    297 https://en.wikipedia.org/wiki/C%C3%B3rdoba_Airpo"
"5573 KO27     ODC   Oakdale Airport small_airport       30221   188   4 http://www.oakda2024-06-27 0:00 2024-06-27 0:00      37.75630188    -120.8000031    237 https://en.wikipedia.org/wiki/Oakdale_Airport"
"5575 EKOD     ODE   Odense Airport medium_airport       30342   46    3                  2024-06-27 0:00 2024-06-27 0:00     55.47669983    10.33090019      56 https://en.wikipedia.org/wiki/Odense_Airport"
"5576 EGVO     ODH   RAF Odiham        medium_airport    50470   187   3                  2024-06-27 0:00 2024-06-27 0:00     51.23410034    -0.942825019    405 https://en.wikipedia.org/wiki/RAF_Odiham"
"5577 FEGO     ODJ   Ouanda Djallé A small_airport       50471   33    2                  2024-06-27 0:00 2024-06-27 0:00     8.899999619    22.78300095    1985 https://en.wikipedia.org/wiki/Ouanda_Djall%C3%A9"
"5578 YCOD     ODL   Cordillo Downs Asmall_airport       50472    9    6                  2024-06-27 0:00 2024-06-27 0:00     -26.74530029   140.6380005     125"
"5579 K2G4     ODM   Garrett County A small_airport      50473   188   4 https://www.garre2024-06-27 0:00 2024-06-27 0:00       39.580819       -79.33573   2933 https://en.wikipedia.org/wiki/Garrett_County_Airpor"
"5580 WBGI     ODN   Long Seridan Air small_airport      50474   106   1                  2024-06-27 0:00 2024-06-27 0:00        3.976087     115.067303     607 https://en.wikipedia.org/wiki/Long_Seridan_Airport"
"5581 UIKB     ODO   Bodaybo Airport small_airport        6119   145   1                  2024-06-27 0:00 2024-06-27 0:00     57.86610031    114.2429962     919 https://en.wikipedia.org/wiki/Bodaybo_Airport"
"5582 YORV     ODR   Ord River Airport small_airport     50475    9    6                  2024-06-27 0:00 2024-06-27 0:00     -17.34079933   128.9120026     390"
"5583 UKOO     ODS   Odessa Internati medium_airport     30347   185   3 http://www.airpor 2024-06-27 0:00 2024-06-27 0:00        46.4268        30.6765     172 https://en.wikipedia.org/wiki/Odessa_International_"
"5584 KODO      ODT   Odessa Schlemesmall_airport        30347   188   4 http://www.co.ec 2024-06-27 0:00 2024-06-27 0:00       31.920601     -102.387001   3004 https://en.wikipedia.org/wiki/Odessa-Schlemeyer_F"
"5585 KOKH      ODW   AJ Eisenberg Air small_airport     30208   188   4                  2024-06-27 0:00 2024-06-27 0:00     48.25149918    -122.6740036    193 https://en.wikipedia.org/wiki/A.J._Eisenberg_Airpor"
"5586 VLOS      ODY   Oudomsay Airpo small_airport       50476   95    1                  2024-06-27 0:00 2024-06-27 0:00      20.6826992    101.9940033    1804 https://en.wikipedia.org/wiki/Oudomsay_Airport"
"5587 KOEA      OEA   O'Neal Airport    small_airport    23236   188   4                  2024-06-27 0:00 2024-06-27 0:00        38.68521      -87.543138    414 https://en.wikipedia.org/wiki/O%27Neal_Airport"
"5588 WPOC      OEC   Rota Do Sândalomedium_airport      50477   176   1                  2024-06-27 0:00 2024-06-27 0:00         -9.19806    124.343002           https://en.wikipedia.org/wiki/Oecussi_Airport"
"5589 SMPA      OEM   Vincent Fayks Ai small_airport     50478   168   5                  2024-06-27 0:00 2024-06-27 0:00        3.346051      -55.443707    714 https://en.wikipedia.org/wiki/Vincent_Fayks_Airstrip"
"5590 KOEO      OEO   L O Simenstad Msmall_airport       50479   188   4 http://www.vil.osc2024-06-27 0:00 2024-06-27 0:00    45.31000137    -92.69190216    903 https://en.wikipedia.org/wiki/L.O._Simenstad_Munic"
"5591 ESNO      OER   Örnsköldsvik Air medium_airport    50480   169   3                  2024-06-27 0:00 2024-06-27 0:00     63.40829849    18.98999977     354 https://en.wikipedia.org/wiki/%C3%96rnsk%C3%B6"
"5592 SAVN      OES   Antoine de Saint small_airport     36684    7    5                  2024-06-27 0:00 2024-06-27 0:00         -40.7512       -65.0343     85 https://en.wikipedia.org/wiki/Antoine_de_Saint_Exu"
"5593 KOFF      OFF   Offutt Air Force Bmedium_airport   30569   188   4 http://www.offutt. 2024-06-27 0:00 2024-06-27 0:00     41.119307       -95.90851   1052 https://en.wikipedia.org/wiki/Offutt_Air_Force_Base"
"5594 DIOF      OFI   Ouango Fitini Air small_airport    50481   83    2                  2024-06-27 0:00 2024-06-27 0:00              9.6          -4.05    974 https://en.wikipedia.org/wiki/Ouango_Fitini_Airport"
"5595 BIOF      OFJ   Ólafsfjörður Airposmall_airport    50482   75    3                  2024-06-27 0:00 2024-06-27 0:00       66.083298        -18.6667     32 https://en.wikipedia.org/wiki/%C3%93lafsfj%C3%B"
"5596 KOFK      OFK   Karl Stefan Mem medium_airport     29733   188   4 http://www.norfol 2024-06-27 0:00 2024-06-27 0:00    41.98550034    -97.43509674   1573 https://en.wikipedia.org/wiki/Norfolk_Regional_Airp"
"5597 NSAS      OFU   Ofu Airport       small_airport    50483   220   6                  2024-06-27 0:00 2024-06-27 0:00         -14.1844    -169.669998      9 https://en.wikipedia.org/wiki/Ofu_Airport"
"5598 KOGA      OGA   Searle Field      small_airport    50484   188   4 http://www.ogalla2024-06-27 0:00 2024-06-27 0:00     41.11949921    -101.7699966   3279"
"5599 KOGB      OGB   Orangeburg Munmedium_airport       30691   188   4 http://www.orang 2024-06-27 0:00 2024-06-27 0:00     33.45679855    -80.85949707    195 https://en.wikipedia.org/wiki/Orangeburg_Municipal"
"5600 KOGD      OGD   Ogden Hinckley medium_airport      30386   188   4 http://flyogden.co2024-06-27 0:00 2024-06-27 0:00    41.19589996     -112.012001   4473 https://en.wikipedia.org/wiki/Ogden-Hinckley_Airpo"
"5602 PHOG      OGG   Kahului Internatiolarge_airport    19537   188   4 https://airports.ha2024-06-27 0:00 2024-06-27 0:00     20.896263     -156.431837     54 https://en.wikipedia.org/wiki/Kahului_Airport"
"5603 SYGO      OGL   Eugene F. Corre medium_airport     50485   71    5                  2024-06-27 0:00 2024-06-27 0:00         6.80628        -58.1059     10 https://en.wikipedia.org/wiki/Ogle_Airport"
"5604 OGM       OGM   Ogobsucum Airp small_airport       50486   136   4                  2024-06-27 0:00 2024-06-27 0:00           9.1383      -77.93385     13 https://en.wikipedia.org/wiki/Ustupu-Ogobsucum_A"
"5605 ROYN      OGN   Yonaguni Airport medium_airport    50487   85    1                  2024-06-27 0:00 2024-06-27 0:00       24.467298     122.979827      70 https://en.wikipedia.org/wiki/Yonaguni_Airport"
"5606 DIAU      OGO   Abengourou Airp small_airport        86    83    2                  2024-06-27 0:00 2024-06-27 0:00         6.71556        -3.47028    676 https://en.wikipedia.org/wiki/Abengourou_Airport"
"5607 FTTB      OGR   Bongor Airport    small_airport     6298   34    2                  2024-06-27 0:00 2024-06-27 0:00       10.288345      15.379561    1076 https://en.wikipedia.org/wiki/Bongor_Airport"
"5608 KOGS      OGS   Ogdensburg Inte medium_airport     30389   188   4 https://ogsair.com2024-06-27 0:00 2024-06-27 0:00        44.6819        -75.4655    297 https://en.wikipedia.org/wiki/Ogdensburg_Internatio"
"5609 LTCB      OGU   Ordu–Giresun A medium_airport      30711   181   1 http://www.dhmi. 2024-06-27 0:00 2024-06-27 0:00       40.966872      38.085995      11 https://en.wikipedia.org/wiki/Ordu%E2%80%93Gire"
"5610 NA-0088   OGV   Ongava Lodge A small_airport       50488   122   2                  2024-06-27 0:00 2024-06-27 0:00       -19.328533     15.915003    3740"
"5611 DAUU      OGX   Ain Beida Airport medium_airport   30954    3    2                  2024-06-27 0:00 2024-06-27 0:00         31.9172        5.41278     492 https://en.wikipedia.org/wiki/Ain_Beida_Airport"
"5612 URMO      OGZ   Vladikavkaz Bes medium_airport      5383   145   3                  2024-06-27 0:00 2024-06-27 0:00       43.205101      44.606602    1673 https://en.wikipedia.org/wiki/Beslan_Airport"
"5614 MG-0001   OHB   Ambohibary Airp small_airport      27759   104   2                  2024-06-27 0:00 2024-06-27 0:00         -18.9175   48.21819444    2960"
"5615 LWOH      OHD   Ohrid St. Paul th medium_airport   30408   130   3 http://ohd.airport 2024-06-27 0:00 2024-06-27 0:00          41.18       20.7423    2313 https://en.wikipedia.org/wiki/Ohrid_Airport"
"5616 ZYMH      OHE   Mohe Gulian Airpmedium_airport     50489   36    1                  2024-06-27 0:00 2024-06-27 0:00       52.916871     122.422759    1836 https://en.wikipedia.org/wiki/Mohe_Gulian_Airport"
"5617 UHSH      OHH   Okha Airport      small_airport    30441   145   1                  2024-06-27 0:00 2024-06-27 0:00       53.517656     142.879772     123 https://en.wikipedia.org/wiki/Okha_Airport"
"5618 FYOS      OHI   Oshakati Airport small_airport     30817   122   2                  2024-06-27 0:00 2024-06-27 0:00          -17.797       15.6993    3616 https://en.wikipedia.org/wiki/Oshakati_Airport"
"5619 UHOO      OHO   Okhotsk Airport medium_airport     30445   145   1                  2024-06-27 0:00 2024-06-27 0:00       59.410065     143.056503      45 https://en.wikipedia.org/wiki/Okhotsk_Airport"
"5620 EDXY      OHR   Wyk auf Föhr Air small_airport     50490   64    3                  2024-06-27 0:00 2024-06-27 0:00       54.684444       8.528333      26 https://de.wikipedia.org/wiki/Flugplatz_Wyk_auf_F%"
"5621 OOSH      OHS   Sohar Airport     small_airport    50491   132   1                  2024-06-27 0:00 2024-06-27 0:00        24.38604       56.62541      20 https://en.wikipedia.org/wiki/Sohar_Airport"
"5622 OPKT      OHT   Kohat Airport     small_airport    21433   133   1                  2024-06-27 0:00 2024-06-27 0:00     33.56999969    71.44000244    1650 https://en.wikipedia.org/wiki/Kohat_Airbase"
"5623 SDOW      OIA   Ourilândia do No small_airport     50492   24    5                  2024-06-27 0:00 2024-06-27 0:00        -6.762992      -51.04993    751 https://en.wikipedia.org/wiki/Ouril%C3%A2ndia_do_"
"5624 KOIC      OIC   Lt Warren Eaton small_airport      29882   188   4 http://www.co.ch 2024-06-27 0:00 2024-06-27 0:00      42.5666008    -75.52410126   1025 https://en.wikipedia.org/wiki/Lt._Warren_Eaton_Airp"
"5625 RJTO      OIM   Oshima Airport medium_airport      50493   85    1                  2024-06-27 0:00 2024-06-27 0:00      34.7820015    139.3600006     130 https://en.wikipedia.org/wiki/Oshima_Airport"
"5626 RJEO      OIR   Okushiri Airport medium_airport    50494   85    1                  2024-06-27 0:00 2024-06-27 0:00     42.07170105    139.4329987     161 https://en.wikipedia.org/wiki/Okushiri_Airport"
"5627 RJFO      OIT   Oita Airport      medium_airport   30421   85    1                  2024-06-27 0:00 2024-06-27 0:00     33.47940063    131.7369995      19 https://en.wikipedia.org/wiki/Oita_Airport"
"5628 KOJC      OJC   Johnson County small_airport       30471   188   4 http://www.jocog 2024-06-27 0:00 2024-06-27 0:00     38.84759903    -94.73760223   1096 https://en.wikipedia.org/wiki/Johnson_County_Exec"
